0 	 5.9149e-01 	 5.5032e-01 	 1.7853e+00 	 1.4206e+00 	 4.5347e-02 	2 	 55 	 5 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 0.0e+00 	 0.0e+00 	 0.0e+00	 1.4e+01
1 	 6.1815e-01 	 5.1439e-01 	 1.7098e+00 	 1.3328e+00 	 3.0296e-02 	2 	 55 	 5 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 5.2e-01 	 2.5e-02 	 7.9e-01	 1.4e+01
2 	 -1.8123e-02 	 1.3715e+00 	 2.1794e+00 	 8.4831e-15 	 1.4028e-15 	2 	 55 	 5 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 2.6e-01 	 2.0e-02 	 3.8e-01	 1.4e+01
3 	 -1.8123e-02 	 1.3715e+00 	 2.1794e+00 	 2.3943e-09 	 5.9269e-11 	2 	 55 	 5 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 3.5e-01 	 3.0e-01 	 8.1e-01	 1.4e+01
4 	 5.4696e-01 	 6.1030e-01 	 1.9158e+00 	 1.1426e+00 	 4.9665e-02 	2 	 55 	 5 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 1.2e-01 	 9.6e-01 	 1.3e+00	 1.4e+01
5 	 -1.8123e-02 	 1.3715e+00 	 2.1794e+00 	 -0.0000e+00 	 -0.0000e+00 	2 	 55 	 5 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 0.0e+00 	 0.0e+00 	 0.0e+00	 1.4e+01
0 	 5.9149e-01 	 5.5032e-01 	 1.7853e+00 	 1.4206e+00 	 4.5347e-02 	2 	 55 	 10 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 0.0e+00 	 0.0e+00 	 0.0e+00	 1.6e+01
1 	 6.1815e-01 	 5.1439e-01 	 1.7098e+00 	 1.3328e+00 	 3.0296e-02 	2 	 55 	 10 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 5.0e-01 	 2.5e-02 	 5.6e-01	 1.6e+01
2 	 2.1339e-01 	 1.0597e+00 	 2.0531e+00 	 5.4299e-01 	 1.0824e-02 	2 	 55 	 10 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 9.8e-02 	 3.2e-02 	 1.5e-01	 1.6e+01
3 	 2.4292e-01 	 1.0199e+00 	 2.0753e+00 	 6.0721e-01 	 1.2112e-02 	2 	 55 	 10 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 2.3e-01 	 5.0e-01 	 8.6e-01	 1.6e+01
4 	 5.4696e-01 	 6.1030e-01 	 1.9158e+00 	 1.1426e+00 	 4.9665e-02 	2 	 55 	 10 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 9.2e-02 	 8.9e-01 	 1.2e+00	 1.6e+01
5 	 -1.8123e-02 	 1.3715e+00 	 2.1794e+00 	 -0.0000e+00 	 -0.0000e+00 	2 	 55 	 10 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 0.0e+00 	 0.0e+00 	 0.0e+00	 1.6e+01
0 	 5.9149e-01 	 5.5032e-01 	 1.7853e+00 	 1.4206e+00 	 4.5347e-02 	2 	 55 	 12 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 0.0e+00 	 0.0e+00 	 0.0e+00	 1.9e+01
1 	 6.1815e-01 	 5.1439e-01 	 1.7098e+00 	 1.3328e+00 	 3.0296e-02 	2 	 55 	 12 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 5.4e-02 	 2.9e-02 	 1.0e-01	 1.9e+01
2 	 5.5625e-01 	 5.9778e-01 	 1.9648e+00 	 8.5924e-01 	 1.7843e-02 	2 	 55 	 12 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 8.3e-02 	 2.8e-02 	 1.3e-01	 1.9e+01
3 	 5.5503e-01 	 5.9942e-01 	 1.9633e+00 	 8.5995e-01 	 1.7904e-02 	2 	 55 	 12 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 2.1e-01 	 5.1e-01 	 8.2e-01	 1.9e+01
4 	 5.4696e-01 	 6.1030e-01 	 1.9158e+00 	 1.1426e+00 	 4.9665e-02 	2 	 55 	 12 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 7.1e-02 	 9.2e-01 	 1.2e+00	 1.9e+01
5 	 -1.8123e-02 	 1.3715e+00 	 2.1794e+00 	 -0.0000e+00 	 -0.0000e+00 	2 	 55 	 12 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 0.0e+00 	 0.0e+00 	 0.0e+00	 1.9e+01
0 	 5.9149e-01 	 5.5032e-01 	 1.7853e+00 	 1.4206e+00 	 4.5347e-02 	2 	 55 	 14 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 0.0e+00 	 0.0e+00 	 0.0e+00	 2.1e+01
1 	 6.1815e-01 	 5.1439e-01 	 1.7098e+00 	 1.3328e+00 	 3.0296e-02 	2 	 55 	 14 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 4.1e-02 	 2.5e-02 	 7.3e-02	 2.1e+01
2 	 1.4235e-01 	 1.1553e+00 	 2.6691e+00 	 1.7947e+00 	 3.9546e-02 	2 	 55 	 14 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 6.3e-02 	 3.2e-02 	 1.1e-01	 2.1e+01
3 	 1.3611e-01 	 1.1638e+00 	 2.6799e+00 	 1.8054e+00 	 3.9857e-02 	2 	 55 	 14 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 2.0e-01 	 5.9e-01 	 9.0e-01	 2.1e+01
4 	 5.4696e-01 	 6.1030e-01 	 1.9158e+00 	 1.1426e+00 	 4.9665e-02 	2 	 55 	 14 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 5.7e-02 	 8.8e-01 	 1.1e+00	 2.1e+01
5 	 -1.8123e-02 	 1.3715e+00 	 2.1794e+00 	 -0.0000e+00 	 -0.0000e+00 	2 	 55 	 14 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 0.0e+00 	 0.0e+00 	 0.0e+00	 2.1e+01
0 	 5.9149e-01 	 5.5032e-01 	 1.7853e+00 	 1.4206e+00 	 4.5347e-02 	2 	 55 	 16 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 0.0e+00 	 0.0e+00 	 0.0e+00	 2.4e+01
1 	 6.1815e-01 	 5.1439e-01 	 1.7098e+00 	 1.3328e+00 	 3.0296e-02 	2 	 55 	 16 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 4.2e-02 	 2.5e-02 	 7.7e-02	 2.4e+01
2 	 -3.7015e-01 	 1.8457e+00 	 3.7140e+00 	 2.4740e+00 	 6.7157e-02 	2 	 55 	 16 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 1.2e-01 	 3.9e-02 	 1.9e-01	 2.4e+01
3 	 -3.5751e-01 	 1.8287e+00 	 3.6984e+00 	 2.4612e+00 	 6.6750e-02 	2 	 55 	 16 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 2.2e-01 	 7.5e-01 	 1.1e+00	 2.4e+01
4 	 5.4696e-01 	 6.1030e-01 	 1.9158e+00 	 1.1426e+00 	 4.9665e-02 	2 	 55 	 16 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 8.2e-02 	 1.0e+00 	 1.3e+00	 2.4e+01
5 	 -1.8123e-02 	 1.3715e+00 	 2.1794e+00 	 -0.0000e+00 	 -0.0000e+00 	2 	 55 	 16 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 0.0e+00 	 0.0e+00 	 0.0e+00	 2.4e+01
