0 	 5.7486e-01 	 5.7271e-01 	 1.8526e+00 	 5.9626e-01 	 3.1253e-02 	3 	 304 	 50 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 0.0e+00 	 0.0e+00 	 0.0e+00	 2.1e+01
1 	 6.1745e-01 	 5.1533e-01 	 1.9226e+00 	 3.9654e-01 	 9.3967e-03 	3 	 304 	 50 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 5.6e-01 	 1.8e-01 	 9.9e-01	 2.1e+01
2 	 6.2530e-01 	 5.0476e-01 	 1.9718e+00 	 4.2925e-01 	 6.1672e-03 	3 	 304 	 50 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 3.2e-01 	 2.2e-01 	 6.4e-01	 2.1e+01
5 	 -1.8123e-02 	 1.3715e+00 	 2.1794e+00 	 -0.0000e+00 	 -0.0000e+00 	3 	 304 	 50 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 0.0e+00 	 0.0e+00 	 0.0e+00	 2.1e+01
0 	 5.7486e-01 	 5.7271e-01 	 1.8526e+00 	 5.9626e-01 	 3.1253e-02 	3 	 304 	 150 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 0.0e+00 	 0.0e+00 	 0.0e+00	 2.2e+01
1 	 6.1745e-01 	 5.1533e-01 	 1.9226e+00 	 3.9654e-01 	 9.3967e-03 	3 	 304 	 150 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 1.4e-01 	 1.8e-01 	 3.6e-01	 2.2e+01
2 	 6.1970e-01 	 5.1231e-01 	 1.9531e+00 	 4.0175e-01 	 7.7792e-03 	3 	 304 	 150 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 1.8e-01 	 2.4e-01 	 4.6e-01	 2.2e+01
5 	 -1.8123e-02 	 1.3715e+00 	 2.1794e+00 	 -0.0000e+00 	 -0.0000e+00 	3 	 304 	 150 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 0.0e+00 	 0.0e+00 	 0.0e+00	 2.2e+01
0 	 5.7486e-01 	 5.7271e-01 	 1.8526e+00 	 5.9626e-01 	 3.1253e-02 	3 	 304 	 200 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 0.0e+00 	 0.0e+00 	 0.0e+00	 2.4e+01
1 	 6.1745e-01 	 5.1533e-01 	 1.9226e+00 	 3.9654e-01 	 9.3967e-03 	3 	 304 	 200 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 5.3e-01 	 1.8e-01 	 7.7e-01	 2.4e+01
2 	 6.1906e-01 	 5.1317e-01 	 1.9459e+00 	 4.0053e-01 	 8.1555e-03 	3 	 304 	 200 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 1.6e-01 	 2.3e-01 	 4.2e-01	 2.4e+01
5 	 -1.8123e-02 	 1.3715e+00 	 2.1794e+00 	 -0.0000e+00 	 -0.0000e+00 	3 	 304 	 200 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 0.0e+00 	 0.0e+00 	 0.0e+00	 2.4e+01
0 	 5.7291e-01 	 5.7534e-01 	 1.6770e+00 	 6.1996e-01 	 3.3103e-02 	3 	 300 	 50 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 0.0e+00 	 0.0e+00 	 0.0e+00	 2.4e+01
1 	 6.5730e-01 	 4.6166e-01 	 1.6127e+00 	 5.0478e-01 	 1.0421e-02 	3 	 300 	 50 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 1.1e+00 	 5.7e-01 	 2.3e+00	 2.4e+01
2 	 6.6817e-01 	 4.4701e-01 	 1.7013e+00 	 3.5785e-01 	 5.0830e-03 	3 	 300 	 50 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 5.1e-01 	 2.8e-01 	 9.6e-01	 2.4e+01
5 	 -1.8123e-02 	 1.3715e+00 	 2.1794e+00 	 -0.0000e+00 	 -0.0000e+00 	3 	 300 	 50 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 0.0e+00 	 0.0e+00 	 0.0e+00	 2.4e+01
0 	 5.7291e-01 	 5.7534e-01 	 1.6770e+00 	 6.1996e-01 	 3.3103e-02 	3 	 300 	 150 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 0.0e+00 	 0.0e+00 	 0.0e+00	 2.5e+01
1 	 6.5730e-01 	 4.6166e-01 	 1.6127e+00 	 5.0478e-01 	 1.0421e-02 	3 	 300 	 150 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 1.5e-01 	 2.3e-01 	 4.2e-01	 2.5e+01
2 	 6.6137e-01 	 4.5617e-01 	 1.6399e+00 	 4.6835e-01 	 8.2758e-03 	3 	 300 	 150 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 1.9e-01 	 2.3e-01 	 4.6e-01	 2.5e+01
5 	 -1.8123e-02 	 1.3715e+00 	 2.1794e+00 	 -0.0000e+00 	 -0.0000e+00 	3 	 300 	 150 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 0.0e+00 	 0.0e+00 	 0.0e+00	 2.5e+01
0 	 5.7291e-01 	 5.7534e-01 	 1.6770e+00 	 6.1996e-01 	 3.3103e-02 	3 	 300 	 200 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 0.0e+00 	 0.0e+00 	 0.0e+00	 2.7e+01
1 	 6.5730e-01 	 4.6166e-01 	 1.6127e+00 	 5.0478e-01 	 1.0421e-02 	3 	 300 	 200 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 5.7e-01 	 2.1e-01 	 8.3e-01	 2.7e+01
2 	 6.6026e-01 	 4.5767e-01 	 1.6341e+00 	 4.7763e-01 	 8.7900e-03 	3 	 300 	 200 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 1.6e-01 	 2.3e-01 	 4.2e-01	 2.7e+01
5 	 -1.8123e-02 	 1.3715e+00 	 2.1794e+00 	 -0.0000e+00 	 -0.0000e+00 	3 	 300 	 200 	 2.000e-01 	 2.000e-01 	 2.000e-01  	 1.581e-07  	 1.000e-08 	 0.0e+00 	 0.0e+00 	 0.0e+00	 2.7e+01
